,type,geometry.type,geometry.coordinates,properties.name,properties.placename,properties.id,properties.state,properties.feature_term,properties.latitude,properties.longitude,properties.TLCMapLinkBack,properties.TLCMapDataset,properties.category,properties.group,properties.authority,properties.supply_date,display.popup.links,properties.description,properties.linkback,properties.datestart,properties.dateend,properties.udatestart,properties.udateend,properties.StationID,properties.Years,properties.Percent,properties.AWS,properties.place,properties.language_code,properties.language_name,properties.language_synonym,properties.thesaurus_heading_language,properties.thesaurus_heading_people,properties.approximate_latitude_of_language_variety,properties.approximate_longitude_of_language_variety,properties.uri,properties.State,properties.Newspaper Place of Publication,properties.Newspaper,properties.Article Word Count,properties.Article Link,properties.original_id,properties.street,properties.suburb,properties.postcode,properties.web_links,properties.source,properties.original_data_source,properties.parish,properties.lga
184,Feature,Point,"[143.05133, -33.94585]",Turlee,Turlee,a4beb7,NSW,homestead,-33.94585,143.05133,https://ghap.tlcmap.org/search?id=a4beb7,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4beb7', 'link': 'https://ghap.tlcmap.org/search?id=a4beb7'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
185,Feature,Point,"[143.03498, -33.70298]",Zanci,Zanci,a4becf,NSW,homestead,-33.70298,143.03498,https://ghap.tlcmap.org/search?id=a4becf,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4becf', 'link': 'https://ghap.tlcmap.org/search?id=a4becf'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
186,Feature,Point,"[143.56653, -33.85992]",Magenta,Magenta,a4bee5,NSW,homestead,-33.85992,143.56653,https://ghap.tlcmap.org/search?id=a4bee5,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4bee5', 'link': 'https://ghap.tlcmap.org/search?id=a4bee5'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
187,Feature,Point,"[143.85203, -33.51939]",Rosalind Park,Rosalind Park,a4bf04,NSW,homestead,-33.51939,143.85203,https://ghap.tlcmap.org/search?id=a4bf04,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4bf04', 'link': 'https://ghap.tlcmap.org/search?id=a4bf04'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
188,Feature,Point,"[143.08481, -33.08117]",Wilkurra,Wilkurra,a4bf18,NSW,homestead,-33.08117,143.08481,https://ghap.tlcmap.org/search?id=a4bf18,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4bf18', 'link': 'https://ghap.tlcmap.org/search?id=a4bf18'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
189,Feature,Point,"[143.57256, -33.92384]",Springbank,Springbank,a4bf2e,NSW,homestead,-33.92384,143.57256,https://ghap.tlcmap.org/search?id=a4bf2e,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4bf2e', 'link': 'https://ghap.tlcmap.org/search?id=a4bf2e'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
190,Feature,Point,"[143.90926, -33.55732]",Min Min,Min Min,a4bf42,NSW,homestead,-33.55732,143.90926,https://ghap.tlcmap.org/search?id=a4bf42,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4bf42', 'link': 'https://ghap.tlcmap.org/search?id=a4bf42'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
191,Feature,Point,"[143.72496, -33.01702]",Pentola,Pentola,a4bf63,NSW,homestead,-33.01702,143.72496,https://ghap.tlcmap.org/search?id=a4bf63,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4bf63', 'link': 'https://ghap.tlcmap.org/search?id=a4bf63'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
192,Feature,Point,"[143.18528, -33.28608]",Pan Ban,Pan Ban,a4bf6a,NSW,homestead,-33.28608,143.18528,https://ghap.tlcmap.org/search?id=a4bf6a,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4bf6a', 'link': 'https://ghap.tlcmap.org/search?id=a4bf6a'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
193,Feature,Point,"[143.52967, -33.76415]",Marona,Marona,a4bf6e,NSW,homestead,-33.76415,143.52967,https://ghap.tlcmap.org/search?id=a4bf6e,https://ghap.tlcmap.org,,,,,"[{'text': 'TLCMap Record: a4bf6e', 'link': 'https://ghap.tlcmap.org/search?id=a4bf6e'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State Records (ANPS),State Records (ANPS),,
194,Feature,Point,"[143.6679341, -33.19847826]",Box Clump Well,Box Clump Well,n6efe6,NSW,bore,-33.19847826,143.6679341,https://ghap.tlcmap.org/search?id=n6efe6,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n6efe6', 'link': 'https://ghap.tlcmap.org/search?id=n6efe6'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Feature,Point,"[143.8679359, -33.56514482]",Clare Sportsground,Clare Sportsground,n6f1f2,NSW,park,-33.56514482,143.8679359,https://ghap.tlcmap.org/search?id=n6f1f2,https://ghap.tlcmap.org,community facility,culture,NSW,2021-07-13,"[{'text': 'TLCMap Record: n6f1f2', 'link': 'https://ghap.tlcmap.org/search?id=n6f1f2'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Feature,Point,"[143.9345981, -33.29847626]",Clare Tank,Clare Tank,n6f1f4,NSW,water tank,-33.29847626,143.9345981,https://ghap.tlcmap.org/search?id=n6f1f4,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n6f1f4', 'link': 'https://ghap.tlcmap.org/search?id=n6f1f4'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Feature,Point,"[143.4512685, -33.03181292]",Campbells Swamp,Campbells Swamp,n6f682,NSW,wetland,-33.03181292,143.4512685,https://ghap.tlcmap.org/search?id=n6f682,https://ghap.tlcmap.org,waterbody,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n6f682', 'link': 'https://ghap.tlcmap.org/search?id=n6f682'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Feature,Point,"[143.0012844, -33.83182155]",Chibnalwood Lakes,Chibnalwood Lakes,n6f825,NSW,lake,-33.83182155,143.0012844,https://ghap.tlcmap.org/search?id=n6f825,https://ghap.tlcmap.org,waterbody,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n6f825', 'link': 'https://ghap.tlcmap.org/search?id=n6f825'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Feature,Point,"[143.7679404, -33.79848027]",Caputerong Tank,Caputerong Tank,n6fa8c,NSW,water tank,-33.79848027,143.7679404,https://ghap.tlcmap.org/search?id=n6fa8c,https://ghap.tlcmap.org,water point,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n6fa8c', 'link': 'https://ghap.tlcmap.org/search?id=n6fa8c'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Feature,Point,"[143.9345994, -33.39847674]",Clare Public School,Clare Public School,n6fc76,NSW,primary school,-33.39847674,143.9345994,https://ghap.tlcmap.org/search?id=n6fc76,https://ghap.tlcmap.org,education,society,NSW,2021-07-13,"[{'text': 'TLCMap Record: n6fc76', 'link': 'https://ghap.tlcmap.org/search?id=n6fc76'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Feature,Point,"[143.7012756, -33.88181472]",Kilfera,Kilfera,n700b1,NSW,county,-33.88181472,143.7012756,https://ghap.tlcmap.org/search?id=n700b1,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n700b1', 'link': 'https://ghap.tlcmap.org/search?id=n700b1'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Feature,Point,"[143.082595, -33.75251926]",Mungo,Mungo,n7029c,NSW,locality,-33.75251926,143.082595,https://ghap.tlcmap.org/search?id=n7029c,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7029c', 'link': 'https://ghap.tlcmap.org/search?id=n7029c'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,Feature,Point,"[143.1496094, -33.2815392]",Pan Ban,Pan Ban,n7033a,NSW,locality,-33.2815392,143.1496094,https://ghap.tlcmap.org/search?id=n7033a,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7033a', 'link': 'https://ghap.tlcmap.org/search?id=n7033a'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Feature,Point,"[143.9838412, -33.46746242]",Clare,Clare,n7074d,NSW,locality,-33.46746242,143.9838412,https://ghap.tlcmap.org/search?id=n7074d,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7074d', 'link': 'https://ghap.tlcmap.org/search?id=n7074d'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Feature,Point,"[143.6496077, -33.71542533]",Hatfield,Hatfield,n70750,NSW,locality,-33.71542533,143.6496077,https://ghap.tlcmap.org/search?id=n70750,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n70750', 'link': 'https://ghap.tlcmap.org/search?id=n70750'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Feature,Point,"[143.3090543, -33.4770939]",Gol Gol,Gol Gol,n71d5b,NSW,survey marker,-33.4770939,143.3090543,https://ghap.tlcmap.org/search?id=n71d5b,https://ghap.tlcmap.org,landmark,culture,NSW,2021-07-13,"[{'text': 'TLCMap Record: n71d5b', 'link': 'https://ghap.tlcmap.org/search?id=n71d5b'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Feature,Point,"[143.0012827, -33.66515385]",Lake Mungo,Lake Mungo,n84e0a,NSW,lake,-33.66515385,143.0012827,https://ghap.tlcmap.org/search?id=n84e0a,https://ghap.tlcmap.org,waterbody,hydrology,NSW,2021-07-13,"[{'text': 'TLCMap Record: n84e0a', 'link': 'https://ghap.tlcmap.org/search?id=n84e0a'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Feature,Point,"[143.7132705, -33.8763458]",Chnowa,Chnowa,n7401c,NSW,parish,-33.8763458,143.7132705,https://ghap.tlcmap.org/search?id=n7401c,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7401c', 'link': 'https://ghap.tlcmap.org/search?id=n7401c'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Feature,Point,"[143.8825265, -33.80713562]",Culpaterong,Culpaterong,n7401d,NSW,parish,-33.80713562,143.8825265,https://ghap.tlcmap.org/search?id=n7401d,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7401d', 'link': 'https://ghap.tlcmap.org/search?id=n7401d'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Feature,Point,"[143.7343908, -33.98317181]",Juanbung,Juanbung,n7401e,NSW,parish,-33.98317181,143.7343908,https://ghap.tlcmap.org/search?id=n7401e,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7401e', 'link': 'https://ghap.tlcmap.org/search?id=n7401e'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Feature,Point,"[143.4972147, -33.79778192]",Magenta,Magenta,n74020,NSW,parish,-33.79778192,143.4972147,https://ghap.tlcmap.org/search?id=n74020,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74020', 'link': 'https://ghap.tlcmap.org/search?id=n74020'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Feature,Point,"[143.8701229, -33.95951929]",Sahara,Sahara,n74021,NSW,parish,-33.95951929,143.8701229,https://ghap.tlcmap.org/search?id=n74021,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74021', 'link': 'https://ghap.tlcmap.org/search?id=n74021'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Feature,Point,"[143.5684155, -33.95798727]",Willilbah East,Willilbah East,n74023,NSW,parish,-33.95798727,143.5684155,https://ghap.tlcmap.org/search?id=n74023,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74023', 'link': 'https://ghap.tlcmap.org/search?id=n74023'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Feature,Point,"[143.5422861, -33.71293665]",Woolpagerie,Woolpagerie,n74024,NSW,parish,-33.71293665,143.5422861,https://ghap.tlcmap.org/search?id=n74024,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74024', 'link': 'https://ghap.tlcmap.org/search?id=n74024'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Feature,Point,"[143.8924366, -33.74612722]",Yelkeer North,Yelkeer North,n74025,NSW,parish,-33.74612722,143.8924366,https://ghap.tlcmap.org/search?id=n74025,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74025', 'link': 'https://ghap.tlcmap.org/search?id=n74025'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Feature,Point,"[143.295191, -33.44256731]",Baymore,Baymore,n7419c,NSW,parish,-33.44256731,143.295191,https://ghap.tlcmap.org/search?id=n7419c,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7419c', 'link': 'https://ghap.tlcmap.org/search?id=n7419c'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Feature,Point,"[143.8039423, -33.16088429]",Billibah,Billibah,n74233,NSW,parish,-33.16088429,143.8039423,https://ghap.tlcmap.org/search?id=n74233,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74233', 'link': 'https://ghap.tlcmap.org/search?id=n74233'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Feature,Point,"[143.2791348, -33.55182367]",Burkett North,Burkett North,n74237,NSW,parish,-33.55182367,143.2791348,https://ghap.tlcmap.org/search?id=n74237,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74237', 'link': 'https://ghap.tlcmap.org/search?id=n74237'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Feature,Point,"[143.6133349, -33.26989924]",Burnaby,Burnaby,n74238,NSW,parish,-33.26989924,143.6133349,https://ghap.tlcmap.org/search?id=n74238,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74238', 'link': 'https://ghap.tlcmap.org/search?id=n74238'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Feature,Point,"[143.8324392, -33.04642779]",Gerathula,Gerathula,n7423d,NSW,parish,-33.04642779,143.8324392,https://ghap.tlcmap.org/search?id=n7423d,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7423d', 'link': 'https://ghap.tlcmap.org/search?id=n7423d'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Feature,Point,"[143.4120753, -33.54373603]",Gol Gol,Gol Gol,n7423e,NSW,parish,-33.54373603,143.4120753,https://ghap.tlcmap.org/search?id=n7423e,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7423e', 'link': 'https://ghap.tlcmap.org/search?id=n7423e'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Feature,Point,"[143.9503958, -33.37312535]",Goondoola,Goondoola,n7423f,NSW,parish,-33.37312535,143.9503958,https://ghap.tlcmap.org/search?id=n7423f,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7423f', 'link': 'https://ghap.tlcmap.org/search?id=n7423f'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Feature,Point,"[143.9876457, -33.15567332]",Gunarramby,Gunarramby,n74243,NSW,parish,-33.15567332,143.9876457,https://ghap.tlcmap.org/search?id=n74243,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74243', 'link': 'https://ghap.tlcmap.org/search?id=n74243'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Feature,Point,"[143.4805217, -33.04983053]",Kasserhill,Kasserhill,n74244,NSW,parish,-33.04983053,143.4805217,https://ghap.tlcmap.org/search?id=n74244,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74244', 'link': 'https://ghap.tlcmap.org/search?id=n74244'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Feature,Point,"[143.4705674, -33.10739543]",Khartoum,Khartoum,n74246,NSW,parish,-33.10739543,143.4705674,https://ghap.tlcmap.org/search?id=n74246,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74246', 'link': 'https://ghap.tlcmap.org/search?id=n74246'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Feature,Point,"[143.4331861, -33.40036738]",Mandellman,Mandellman,n74248,NSW,parish,-33.40036738,143.4331861,https://ghap.tlcmap.org/search?id=n74248,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74248', 'link': 'https://ghap.tlcmap.org/search?id=n74248'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Feature,Point,"[143.9963407, -33.10162874]",Moornanyah,Moornanyah,n7424c,NSW,parish,-33.10162874,143.9963407,https://ghap.tlcmap.org/search?id=n7424c,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7424c', 'link': 'https://ghap.tlcmap.org/search?id=n7424c'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Feature,Point,"[143.4035901, -33.33463137]",Mulurula,Mulurula,n7424d,NSW,parish,-33.33463137,143.4035901,https://ghap.tlcmap.org/search?id=n7424d,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7424d', 'link': 'https://ghap.tlcmap.org/search?id=n7424d'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Feature,Point,"[143.7536449, -33.431298]",Oberwells,Oberwells,n7424f,NSW,parish,-33.431298,143.7536449,https://ghap.tlcmap.org/search?id=n7424f,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7424f', 'link': 'https://ghap.tlcmap.org/search?id=n7424f'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Feature,Point,"[143.7937217, -33.23418271]",Taylor,Taylor,n74251,NSW,parish,-33.23418271,143.7937217,https://ghap.tlcmap.org/search?id=n74251,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74251', 'link': 'https://ghap.tlcmap.org/search?id=n74251'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Feature,Point,"[143.758463, -33.58327584]",Till Till,Till Till,n74253,NSW,parish,-33.58327584,143.758463,https://ghap.tlcmap.org/search?id=n74253,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74253', 'link': 'https://ghap.tlcmap.org/search?id=n74253'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Feature,Point,"[143.7742853, -33.39049794]",Wellesley,Wellesley,n74256,NSW,parish,-33.39049794,143.7742853,https://ghap.tlcmap.org/search?id=n74256,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74256', 'link': 'https://ghap.tlcmap.org/search?id=n74256'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Feature,Point,"[143.5727992, -33.50950978]",Woolpagerie North,Woolpagerie North,n74258,NSW,parish,-33.50950978,143.5727992,https://ghap.tlcmap.org/search?id=n74258,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74258', 'link': 'https://ghap.tlcmap.org/search?id=n74258'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Feature,Point,"[143.9348134, -33.46690425]",Younga South,Younga South,n7425a,NSW,parish,-33.46690425,143.9348134,https://ghap.tlcmap.org/search?id=n7425a,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7425a', 'link': 'https://ghap.tlcmap.org/search?id=n7425a'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Feature,Point,"[143.2965341, -33.79771901]",Solferino,Solferino,n7442d,NSW,parish,-33.79771901,143.2965341,https://ghap.tlcmap.org/search?id=n7442d,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7442d', 'link': 'https://ghap.tlcmap.org/search?id=n7442d'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Feature,Point,"[143.3328686, -33.62353839]",Tankie,Tankie,n7452a,NSW,parish,-33.62353839,143.3328686,https://ghap.tlcmap.org/search?id=n7452a,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n7452a', 'link': 'https://ghap.tlcmap.org/search?id=n7452a'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Feature,Point,"[143.6292871, -33.19812668]",Leura,Leura,n74535,NSW,parish,-33.19812668,143.6292871,https://ghap.tlcmap.org/search?id=n74535,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n74535', 'link': 'https://ghap.tlcmap.org/search?id=n74535'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Feature,Point,"[143.0704859, -33.12333054]",Gray,Gray,n745e8,NSW,parish,-33.12333054,143.0704859,https://ghap.tlcmap.org/search?id=n745e8,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n745e8', 'link': 'https://ghap.tlcmap.org/search?id=n745e8'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Feature,Point,"[143.1495736, -33.28133783]",Pan Ban,Pan Ban,n745ea,NSW,parish,-33.28133783,143.1495736,https://ghap.tlcmap.org/search?id=n745ea,https://ghap.tlcmap.org,administrative area,administration,NSW,2021-07-13,"[{'text': 'TLCMap Record: n745ea', 'link': 'https://ghap.tlcmap.org/search?id=n745ea'}, {'text': 'TLCMap Layer', 'link': 'https://ghap.tlcmap.org'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
